date,seoul_covid_confirmed,seoul_covid_death,seoul_covid_released,china_pm2.5,china_pm10,china_stock_index,기온,강수량,풍속,최다풍향,습도,기압,안개시간,y_pm2.5,y_pm10,transport_in,transport_out,transport_inandout,china_covid_confirmed,china_covid_death,kospi_index
2020-06-25,1250.0,7.0,761.0,79,40.0,,21.6,13.3,2.2,180.0,91.0,991.8,0.0,7.0,13.0,4877845.0,4757239.0,9635084.0,20.0,0.0,2112.37
2020-06-26,1267.0,7.0,843.0,102,38.0,,21.8,2.1,3.2,230.0,82.1,996.5,0.0,13.0,20.0,5145142.0,4970671.0,10115813.0,28.0,1.0,2134.65
2020-06-27,1284.0,7.0,911.0,101,56.0,,24.1,0.0,2.0,250.0,70.4,995.5,0.0,16.0,25.0,4790242.0,4675680.0,9465922.0,24.0,0.0,
2020-06-28,1298.0,7.0,923.0,119,66.0,,25.2,0.0,2.4,270.0,70.5,994.8,0.0,19.0,28.0,4071018.0,3952199.0,8023217.0,18.0,0.0,
2020-06-29,1305.0,7.0,942.0,136,58.0,2961.52,23.8,11.9,2.4,50.0,77.0,991.8,0.0,24.0,35.0,4809187.0,4780745.0,9589932.0,14.0,0.0,2093.48
2020-06-30,1312.0,7.0,985.0,149,39.0,2984.67,20.1,64.7,4.0,320.0,83.0,984.3,0.0,5.0,8.0,4672742.0,4575970.0,9248712.0,23.0,0.0,2108.33
2020-07-01,1321.0,7.0,1026.0,92,33.0,3025.98,21.1,0.0,1.9,270.0,79.3,995.0,0.0,12.0,20.0,4710163.0,4888163.0,9598326.0,5.0,0.0,2106.7
2020-07-02,1334.0,7.0,1054.0,64,30.0,3090.57,24.2,0.0,1.9,110.0,74.5,1000.9,0.0,37.0,52.0,4906926.0,5033892.0,9940818.0,31.0,0.0,2135.37
2020-07-03,1346.0,7.0,1085.0,74,25.0,3152.81,25.5,0.1,2.6,50.0,63.5,1000.5,0.0,27.0,39.0,5052385.0,5130121.0,10182506.0,14.0,0.0,2152.41
2020-07-04,1353.0,8.0,1103.0,64,35.0,,24.2,1.6,2.1,270.0,63.9,997.0,0.0,15.0,23.0,4686412.0,4779411.0,9465823.0,9.0,0.0,
2020-07-05,1369.0,8.0,1105.0,80,47.0,,23.8,0.0,1.9,250.0,68.6,994.5,0.0,22.0,28.0,3987729.0,3983470.0,7971199.0,18.0,0.0,
2020-07-06,1372.0,8.0,1110.0,101,61.0,3332.88,25.6,0.0,2.1,270.0,66.6,991.2,0.0,17.0,25.0,4793475.0,4945687.0,9739162.0,14.0,0.0,2187.93
2020-07-07,1375.0,8.0,1144.0,134,56.0,3345.34,24.1,0.0,2.5,270.0,75.5,994.3,0.0,11.0,18.0,4824907.0,5058921.0,9883828.0,25.0,0.0,2164.17
2020-07-08,1385.0,8.0,1160.0,125,52.0,3403.44,25.5,0.0,2.0,270.0,71.9,994.8,0.0,19.0,30.0,4866810.0,5076377.0,9943187.0,21.0,0.0,2158.88
2020-07-09,1393.0,9.0,1171.0,97,43.0,3450.59,27.5,0.0,1.7,110.0,64.6,994.0,0.0,26.0,38.0,4919323.0,5040732.0,9960055.0,33.0,0.0,2167.9
2020-07-10,1401.0,9.0,1182.0,96,56.0,3383.32,24.5,2.2,2.8,50.0,75.0,992.6,0.0,11.0,17.0,4942133.0,5057202.0,9999335.0,46.0,0.0,2150.25
2020-07-11,1409.0,9.0,1198.0,127,69.0,,25.8,0.0,2.6,50.0,62.6,997.5,0.0,4.0,8.0,4716015.0,4791627.0,9507642.0,40.0,0.0,
2020-07-12,1416.0,9.0,1209.0,155,16.0,,23.5,2.9,2.4,70.0,71.9,999.3,0.0,8.0,12.0,3924149.0,3777221.0,7701370.0,35.0,0.0,
2020-07-13,1429.0,9.0,1217.0,44,23.0,3443.29,18.7,47.6,4.0,70.0,94.8,993.0,0.0,4.0,8.0,4435892.0,4403015.0,8838907.0,46.0,0.0,2186.06
2020-07-14,1436.0,9.0,1244.0,62,33.0,3414.62,20.3,11.5,2.8,50.0,79.4,993.9,0.0,2.0,6.0,4833598.0,4809374.0,9642972.0,55.0,1.0,2183.61
2020-07-15,1442.0,9.0,1275.0,62,52.0,3361.3,23.4,0.0,2.0,50.0,63.1,995.5,0.0,4.0,11.0,4888780.0,4951100.0,9839880.0,54.0,0.0,2201.88
2020-07-16,1449.0,9.0,1286.0,106,51.0,3210.1,25.0,0.0,1.8,270.0,70.9,997.0,0.0,16.0,28.0,4886992.0,4993686.0,9880678.0,20.0,2.0,2183.76
2020-07-17,1458.0,9.0,1300.0,110,53.0,3214.13,26.0,0.0,1.9,250.0,72.0,998.3,0.0,22.0,37.0,5080908.0,5092373.0,10173281.0,77.0,0.0,2201.19
2020-07-18,1464.0,9.0,1318.0,121,53.0,,26.1,0.0,1.6,270.0,71.6,998.4,0.0,28.0,42.0,4748247.0,4739526.0,9487773.0,80.0,1.0,
2020-07-19,1474.0,10.0,1320.0,112,28.0,,24.0,29.1,2.7,50.0,81.6,994.9,0.0,15.0,21.0,3749857.0,3527164.0,7277021.0,80.0,1.0,
2020-07-20,1477.0,10.0,1322.0,62,38.0,3314.15,23.8,3.6,3.7,200.0,86.3,995.9,0.0,10.0,18.0,4660514.0,4503730.0,9164244.0,130.0,0.0,2198.2
2020-07-21,1498.0,10.0,1340.0,74,37.0,3320.89,25.0,0.0,1.6,270.0,77.0,1001.8,0.0,20.0,28.0,4931744.0,4811038.0,9742782.0,84.0,0.0,2228.83
2020-07-22,1514.0,11.0,1346.0,78,39.0,3333.16,23.7,11.5,1.6,50.0,89.3,999.9,0.0,16.0,24.0,4793882.0,4624892.0,9418774.0,74.0,2.0,2228.66
2020-07-23,1526.0,11.0,1361.0,99,29.0,3325.11,21.1,103.1,3.6,50.0,95.5,995.7,0.0,11.0,18.0,4712616.0,4603286.0,9315902.0,135.0,0.0,2216.19
2020-07-24,1547.0,11.0,1368.0,66,45.0,3196.77,22.5,2.9,4.6,50.0,74.3,989.3,0.0,2.0,5.0,5006481.0,4907661.0,9914142.0,139.0,1.0,2200.44
2020-07-25,1558.0,11.0,1381.0,69,63.0,,24.3,0.0,3.1,50.0,69.3,993.6,0.0,2.0,5.0,4750965.0,4647539.0,9398504.0,157.0,1.0,
2020-07-26,1565.0,11.0,1383.0,88,34.0,,25.4,0.0,2.0,50.0,69.3,997.4,0.0,4.0,9.0,4088297.0,3922140.0,8010437.0,179.0,2.0,
2020-07-27,1574.0,11.0,1384.0,84,53.0,3205.23,24.3,2.2,2.2,50.0,86.4,998.6,0.0,7.0,14.0,4758615.0,4545105.0,9303720.0,189.0,0.0,2217.86
2020-07-28,1580.0,11.0,1400.0,112,57.0,3227.96,24.4,0.4,2.0,50.0,84.8,1000.5,0.0,6.0,13.0,4878209.0,4691061.0,9569270.0,213.0,4.0,2256.99
2020-07-29,1589.0,11.0,1410.0,127,53.0,3294.55,23.7,50.1,2.0,50.0,95.8,1002.0,0.0,6.0,11.0,4806353.0,4631222.0,9437575.0,207.0,1.0,2263.16
2020-07-30,1592.0,11.0,1417.0,114,44.0,3286.82,25.3,0.1,2.1,230.0,85.5,1003.4,0.0,13.0,20.0,4930378.0,4780528.0,9710906.0,223.0,2.0,2267.01
2020-07-31,1600.0,11.0,1424.0,98,18.0,3310.01,26.2,1.5,2.0,250.0,81.9,1003.9,0.0,16.0,25.0,5051865.0,4931254.0,9983119.0,276.0,0.0,2249.37
2020-08-01,1602.0,11.0,1434.0,50,34.0,,25.3,39.1,1.7,230.0,90.9,1000.5,0.0,8.0,15.0,4293402.0,4360504.0,8653906.0,166.0,2.0,
2020-08-02,1607.0,11.0,1442.0,77,21.0,,24.9,31.4,2.3,180.0,96.3,997.8,0.0,6.0,12.0,3455541.0,3407598.0,6863139.0,172.0,6.0,
2020-08-03,1612.0,11.0,1449.0,68,31.0,3367.97,25.0,102.6,3.0,200.0,96.3,998.4,0.0,10.0,16.0,4116748.0,4165053.0,8281801.0,158.0,2.0,2251.04
2020-08-04,1621.0,11.0,1463.0,72,19.0,3371.69,27.0,3.9,3.5,200.0,89.3,1000.9,0.0,26.0,38.0,4483545.0,4441546.0,8925091.0,114.0,3.0,2279.97
2020-08-05,1627.0,12.0,1475.0,44,43.0,3377.56,26.5,18.5,1.9,50.0,92.1,1000.8,0.0,24.0,36.0,4476144.0,4520461.0,8996605.0,107.0,4.0,2311.86
2020-08-06,1636.0,12.0,1488.0,96,26.0,3386.46,24.1,75.7,3.3,200.0,92.8,995.4,0.0,8.0,15.0,4063723.0,4126326.0,8190049.0,122.0,1.0,2342.61
2020-08-07,1645.0,13.0,1502.0,78,18.0,3354.04,24.3,0.0,1.8,50.0,85.3,996.9,0.0,18.0,28.0,4567557.0,4673561.0,9241118.0,132.0,3.0,2351.67
2020-08-08,1662.0,13.0,1514.0,60,43.0,,24.2,19.1,2.3,70.0,89.5,993.2,0.0,7.0,14.0,4255161.0,4329743.0,8584904.0,120.0,1.0,
2020-08-09,1675.0,13.0,1515.0,109,64.0,,24.9,50.3,2.6,200.0,95.4,992.5,0.0,5.0,10.0,3056490.0,3060106.0,6116596.0,92.0,0.0,
2020-08-10,1688.0,13.0,1516.0,138,65.0,3379.25,26.5,44.6,2.0,200.0,91.6,993.8,0.0,6.0,13.0,4303769.0,4391150.0,8694919.0,121.0,5.0,2386.38
2020-08-11,1694.0,13.0,1534.0,140,64.0,3340.29,24.6,97.0,2.2,200.0,92.5,999.6,0.0,6.0,9.0,4446782.0,4468567.0,8915349.0,113.0,4.0,2418.67
2020-08-12,1709.0,13.0,1549.0,137,43.0,3319.27,27.2,0.0,1.9,50.0,83.9,1002.7,0.0,13.0,23.0,4816788.0,4772372.0,9589160.0,58.0,3.0,2432.35
2020-08-13,1735.0,13.0,1556.0,105,19.0,3320.73,28.0,0.0,2.5,200.0,82.4,999.3,0.0,13.0,26.0,4950047.0,4951046.0,9901093.0,81.0,4.0,2437.53
2020-08-14,1767.0,13.0,1564.0,61,25.0,3360.1,27.1,0.4,3.5,200.0,86.1,995.8,0.0,19.0,33.0,5012727.0,4964735.0,9977462.0,99.0,3.0,2407.49
2020-08-15,1841.0,13.0,1571.0,71,23.0,,26.1,69.0,1.9,200.0,96.0,998.7,0.0,27.0,37.0,4148330.0,4157554.0,8305884.0,70.0,1.0,
2020-08-16,1987.0,13.0,1571.0,55,38.0,,27.4,0.0,3.0,200.0,82.6,1001.0,0.0,14.0,23.0,3892117.0,3809533.0,7701650.0,65.0,2.0,
2020-08-17,2077.0,13.0,1571.0,102,40.0,3438.8,28.2,0.0,2.3,200.0,77.9,1003.7,0.0,17.0,25.0,4298669.0,4173438.0,8472107.0,96.0,0.0,
2020-08-18,2209.0,14.0,1573.0,95,36.0,3451.09,27.5,0.0,1.6,270.0,76.3,1003.2,0.0,23.0,34.0,4832866.0,4735432.0,9568298.0,66.0,0.0,2348.24
2020-08-19,2360.0,14.0,1588.0,81,29.0,3408.13,27.1,0.0,2.0,270.0,76.8,1001.7,0.0,30.0,43.0,4812274.0,4795552.0,9607826.0,53.0,2.0,2360.54
2020-08-20,2495.0,15.0,1601.0,69,16.0,3363.9,27.7,0.0,1.7,250.0,76.0,1002.4,0.0,27.0,37.0,4774384.0,4781385.0,9555769.0,33.0,1.0,2274.22
2020-08-21,2621.0,16.0,1622.0,55,36.0,3380.68,26.6,2.5,1.6,50.0,83.1,1003.9,0.0,20.0,29.0,4714858.0,4757325.0,9472183.0,40.0,3.0,2304.59
2020-08-22,2749.0,16.0,1639.0,63,51.0,,24.3,42.6,2.1,50.0,87.4,1002.5,0.0,10.0,17.0,3950877.0,3867629.0,7818506.0,49.0,2.0,
2020-08-23,2889.0,16.0,1639.0,87,50.0,,25.3,0.0,1.9,270.0,78.4,998.7,0.0,8.0,13.0,3187638.0,3130769.0,6318407.0,38.0,0.0,
2020-08-24,2986.0,16.0,1639.0,114,27.0,3385.64,27.8,0.0,2.2,50.0,71.6,995.2,0.0,15.0,23.0,4336404.0,4418320.0,8754724.0,41.0,0.0,2329.83
2020-08-25,3120.0,16.0,1671.0,77,28.0,3373.58,29.9,0.0,2.1,200.0,69.5,995.0,0.0,24.0,32.0,4498490.0,4503832.0,9002322.0,23.0,0.0,2366.73
2020-08-26,3232.0,17.0,1699.0,60,41.0,3329.74,30.2,0.6,3.4,70.0,68.3,992.2,0.0,17.0,24.0,4483645.0,4364534.0,8848179.0,34.0,1.0,2369.32
2020-08-27,3386.0,17.0,1733.0,94,31.0,3350.11,27.1,8.7,3.6,110.0,84.6,991.3,0.0,12.0,20.0,4058447.0,4010306.0,8068753.0,32.0,1.0,2344.45
2020-08-28,3532.0,19.0,1762.0,65,52.0,3403.81,27.3,13.6,1.6,270.0,89.1,997.3,0.0,16.0,23.0,4538965.0,4590231.0,9129196.0,30.0,2.0,2353.8
2020-08-29,3657.0,20.0,1887.0,88,64.0,,26.8,13.6,1.3,50.0,90.1,999.2,0.0,10.0,16.0,3989802.0,4079157.0,8068959.0,22.0,3.0,
2020-08-30,3773.0,22.0,1888.0,119,68.0,,26.8,42.5,2.1,200.0,88.8,1001.6,0.0,9.0,14.0,3205594.0,3193146.0,6398740.0,27.0,3.0,
2020-08-31,3867.0,23.0,1899.0,130,61.0,3395.68,26.4,0.0,2.8,50.0,77.9,1002.4,0.0,3.0,10.0,4466715.0,4452443.0,8919158.0,32.0,1.0,2326.17
2020-09-01,3961.0,23.0,2001.0,116,36.0,3410.61,26.6,0.0,1.9,110.0,72.4,999.4,0.0,8.0,17.0,4432156.0,4556028.0,8988184.0,19.0,1.0,2349.55
2020-09-02,4062.0,24.0,2048.0,61,49.0,3404.8,24.3,33.3,2.3,50.0,91.3,993.7,0.0,8.0,14.0,4167586.0,4259078.0,8426664.0,20.0,1.0,2364.27
2020-09-03,4131.0,24.0,2111.0,65,35.0,3384.98,22.7,29.8,4.8,200.0,82.0,987.3,0.0,5.0,12.0,4243288.0,4203136.0,8446424.0,19.0,3.0,2395.9
2020-09-04,4201.0,24.0,2176.0,59,41.0,3355.37,23.3,0.0,2.7,200.0,63.9,1002.2,0.0,11.0,22.0,4571898.0,4575890.0,9147788.0,33.0,1.0,2368.25
2020-09-05,4251.0,25.0,2220.0,54,48.0,,23.3,0.0,2.0,50.0,66.6,1003.5,0.0,19.0,31.0,4036721.0,4041977.0,8078698.0,22.0,0.0,
2020-09-06,4314.0,26.0,2225.0,65,56.0,,21.7,6.4,2.7,50.0,80.0,999.3,0.0,15.0,22.0,3158797.0,3142039.0,6300836.0,17.0,0.0,
2020-09-07,4362.0,28.0,2266.0,71,85.0,3292.59,19.2,61.0,4.2,50.0,93.5,983.1,0.0,3.0,6.0,3953470.0,4033282.0,7986752.0,33.0,2.0,2384.22
2020-09-08,4429.0,32.0,2437.0,122,24.0,3316.42,23.4,0.0,4.2,230.0,71.5,998.7,0.0,11.0,23.0,4410330.0,4502722.0,8913052.0,21.0,2.0,2401.91
2020-09-09,4478.0,32.0,2643.0,60,58.0,3254.63,21.1,1.3,2.1,180.0,83.4,999.9,0.0,18.0,27.0,4320771.0,4560069.0,8880840.0,8.0,1.0,2375.81
2020-09-10,4526.0,32.0,2762.0,87,49.0,3234.82,22.8,3.9,2.0,50.0,75.8,999.1,0.0,17.0,25.0,4477894.0,4613921.0,9091815.0,13.0,0.0,2396.48
2020-09-11,4589.0,34.0,2837.0,89,25.0,3260.35,22.4,1.2,2.8,50.0,72.6,1004.5,0.0,17.0,26.0,4483808.0,4614495.0,9098303.0,27.0,0.0,2396.69
2020-09-12,4639.0,35.0,3071.0,49,42.0,,20.2,5.7,2.0,50.0,83.8,0.0,0.0,6.0,10.0,3950850.0,4076612.0,8027462.0,18.0,0.0,
2020-09-13,4670.0,38.0,3112.0,87,47.0,,21.5,0.0,1.9,50.0,70.4,1005.7,0.0,3.0,7.0,3425890.0,3470274.0,6896164.0,23.0,1.0,
2020-09-14,4711.0,40.0,3276.0,103,50.0,3278.81,21.3,0.0,1.8,270.0,79.3,1004.4,0.0,13.0,22.0,4387736.0,4542568.0,8930304.0,29.0,0.0,2427.91
2020-09-15,4743.0,42.0,3493.0,123,36.0,3295.68,23.0,0.0,1.6,50.0,76.4,1002.6,0.0,23.0,34.0,4541796.0,4707371.0,9249167.0,22.0,1.0,2443.58
2020-09-16,4794.0,42.0,3694.0,83,49.0,3283.92,22.5,0.3,1.9,180.0,79.9,999.6,0.0,17.0,25.0,4531822.0,4704240.0,9236062.0,24.0,1.0,2435.92
2020-09-17,4857.0,43.0,3748.0,103,44.0,3270.44,21.3,0.0,2.1,270.0,70.3,1000.2,0.0,9.0,22.0,4552787.0,4765532.0,9318319.0,7.0,0.0,2406.17
2020-09-18,4904.0,46.0,3841.0,43,50.0,3338.09,21.5,0.0,2.8,250.0,62.0,1002.7,0.0,7.0,21.0,4564992.0,4758049.0,9323041.0,44.0,0.0,2412.4
2020-09-19,4944.0,46.0,3888.0,60,57.0,,21.2,0.3,2.2,250.0,59.3,1004.9,0.0,9.0,19.0,4171082.0,4395821.0,8566903.0,14.0,1.0,
2020-09-20,4972.0,47.0,3961.0,82,53.0,,19.7,0.0,2.0,290.0,57.6,1007.0,0.0,10.0,18.0,3501621.0,3620622.0,7122243.0,25.0,0.0,
2020-09-21,4995.0,48.0,3985.0,79,70.0,3316.94,19.1,0.0,1.7,50.0,56.1,1008.1,0.0,13.0,23.0,4361800.0,4548561.0,8910361.0,36.0,0.0,2389.39
2020-09-22,5016.0,49.0,4034.0,118,71.0,3274.3,20.2,0.0,2.8,50.0,55.3,1008.7,0.0,8.0,14.0,4474900.0,4662499.0,9137399.0,12.0,0.0,2332.59
2020-09-23,5056.0,49.0,4110.0,136,39.0,3279.71,19.2,0.0,3.3,50.0,59.9,1008.2,0.0,3.0,8.0,4425189.0,4683350.0,9108539.0,18.0,0.0,2333.24
2020-09-24,5095.0,50.0,4173.0,86,51.0,3223.18,20.6,0.0,3.7,50.0,59.6,1005.3,0.0,3.0,9.0,4480199.0,4739840.0,9220039.0,10.0,1.0,2272.7
2020-09-25,5152.0,52.0,4228.0,132,68.0,3219.42,20.1,0.0,2.5,50.0,64.1,1003.7,0.0,5.0,12.0,4523118.0,4832475.0,9355593.0,15.0,0.0,2278.79
2020-09-26,5178.0,53.0,4316.0,154,51.0,,19.3,0.0,2.4,50.0,62.5,1006.7,0.0,6.0,14.0,4200557.0,4515198.0,8715755.0,17.0,1.0,
2020-09-27,5212.0,53.0,4326.0,98,50.0,,20.4,0.0,2.0,50.0,63.3,1008.5,0.0,7.0,13.0,3504501.0,3678740.0,7183241.0,15.0,0.0,
2020-09-28,5231.0,54.0,4330.0,87,51.0,3217.53,20.7,0.0,2.0,50.0,66.0,1006.5,0.0,12.0,22.0,4404621.0,4750336.0,9154957.0,27.0,0.0,2308.08
2020-09-29,5242.0,54.0,4401.0,85,58.0,3224.36,19.6,0.0,1.9,290.0,67.6,1001.6,0.0,17.0,31.0,4481259.0,4788328.0,9269587.0,22.0,0.0,2327.89
2020-09-30,5293.0,56.0,4415.0,105,44.0,3218.05,19.6,38.3,1.7,20.0,78.0,1000.6,0.0,19.0,30.0,3481005.0,3648922.0,7129927.0,23.0,0.0,
2020-10-01,5323.0,57.0,4433.0,78,64.0,,18.8,0.0,2.1,50.0,74.9,1003.4,0.0,10.0,16.0,3400848.0,3479256.0,6880104.0,0.0,0.0,
2020-10-02,5334.0,57.0,4445.0,127,51.0,,19.2,0.0,2.3,180.0,79.6,1004.6,0.0,15.0,23.0,3138178.0,3145411.0,6283589.0,39.0,0.0,
2020-10-03,5360.0,59.0,4456.0,99,52.0,,19.9,0.0,1.6,270.0,72.5,1004.9,0.0,20.0,34.0,3337086.0,3269072.0,6606158.0,17.0,0.0,
2020-10-04,5376.0,60.0,4466.0,69,39.0,,16.6,0.0,2.8,270.0,65.1,1002.7,0.0,14.0,25.0,3202777.0,3196213.0,6398990.0,20.0,0.0,
2020-10-05,5395.0,61.0,4475.0,41,43.0,,13.3,0.0,2.5,270.0,57.3,1007.9,0.0,8.0,22.0,4296602.0,4385104.0,8681706.0,25.0,0.0,2358.0
2020-10-06,5410.0,61.0,4584.0,47,60.0,,14.2,0.0,2.0,290.0,55.9,1012.2,0.0,10.0,21.0,4477894.0,4555243.0,9033137.0,23.0,0.0,2365.9
2020-10-07,5443.0,61.0,4736.0,76,73.0,,16.0,0.0,1.9,50.0,48.9,1015.8,0.0,10.0,21.0,4542710.0,4600231.0,9142941.0,15.0,0.0,2386.94
2020-10-08,5463.0,62.0,4809.0,96,74.0,,17.2,0.0,3.1,50.0,53.0,1016.7,0.0,7.0,14.0,4621969.0,4684350.0,9306319.0,22.0,0.0,2391.96
2020-10-09,5485.0,62.0,4846.0,114,75.0,3272.08,17.2,0.0,3.0,70.0,53.4,1013.2,0.0,7.0,15.0,4079528.0,4151876.0,8231404.0,39.0,0.0,
2020-10-10,5510.0,63.0,4847.0,118,79.0,,16.9,0.0,2.0,70.0,60.1,1009.7,0.0,9.0,17.0,3911829.0,3978798.0,7890627.0,29.0,0.0,
2020-10-11,5533.0,64.0,4878.0,123,79.0,,16.9,0.0,1.8,50.0,68.5,1006.1,0.0,12.0,21.0,3445405.0,3484874.0,6930279.0,21.0,0.0,
2020-10-12,5564.0,64.0,4894.0,140,46.0,3358.47,16.2,0.0,2.2,250.0,68.6,1005.2,0.0,18.0,34.0,4310678.0,4543113.0,8853791.0,34.0,0.0,2403.73
2020-10-13,5584.0,65.0,4965.0,63,65.0,3359.75,13.6,0.0,2.2,270.0,52.3,1010.7,0.0,10.0,26.0,4401987.0,4625161.0,9027148.0,18.0,0.0,2403.15
2020-10-14,5607.0,66.0,5050.0,102,43.0,3340.78,12.8,0.0,2.4,290.0,47.0,1014.6,0.0,13.0,32.0,4537011.0,4758045.0,9295056.0,28.0,0.0,2380.48
2020-10-15,5632.0,66.0,5055.0,106,34.0,3332.18,11.7,0.0,1.5,50.0,41.8,1015.8,0.0,12.0,32.0,4598650.0,4815789.0,9414439.0,11.0,0.0,2361.21
2020-10-16,5650.0,67.0,5091.0,83,51.0,3336.36,11.8,0.0,1.5,50.0,64.3,1013.7,0.0,17.0,36.0,4691149.0,4926254.0,9617403.0,36.0,0.0,2341.53
2020-10-17,5668.0,68.0,5119.0,95,54.0,,13.1,0.0,1.8,270.0,64.3,1013.0,0.0,18.0,30.0,4461322.0,4696211.0,9157533.0,20.0,0.0,
2020-10-18,5688.0,69.0,5132.0,71,59.0,,13.6,0.0,2.0,20.0,65.5,1013.6,0.0,16.0,28.0,3879730.0,3970320.0,7850050.0,30.0,0.0,
2020-10-19,5702.0,69.0,5161.0,116,72.0,3312.67,15.1,0.0,1.7,20.0,74.4,1014.7,0.0,31.0,54.0,4445345.0,4682023.0,9127368.0,17.0,0.0,2346.74
2020-10-20,5713.0,69.0,5217.0,128,76.0,3328.1,15.2,0.0,1.6,20.0,67.1,1015.4,0.0,38.0,62.0,4602424.0,4817510.0,9419934.0,34.0,0.0,2358.41
2020-10-21,5730.0,71.0,5268.0,149,117.0,3325.02,14.1,0.0,1.9,50.0,69.4,1008.6,0.0,25.0,43.0,4594502.0,4802856.0,9397358.0,16.0,0.0,2370.86
2020-10-22,5748.0,74.0,5283.0,132,105.0,3312.5,13.5,0.0,2.8,50.0,66.0,1003.5,0.0,30.0,63.0,4618706.0,4825112.0,9443818.0,22.0,0.0,2355.05
2020-10-23,5768.0,74.0,5304.0,83,52.0,3278.0,8.6,0.0,3.0,270.0,51.5,1004.9,0.0,9.0,25.0,4692848.0,4940239.0,9633087.0,29.0,0.0,2360.81
2020-10-24,5790.0,74.0,5350.0,54,54.0,,8.7,0.0,2.5,270.0,47.6,1008.7,0.0,10.0,25.0,4503569.0,4729889.0,9233458.0,33.0,0.0,
2020-10-25,5807.0,74.0,5350.0,63,67.0,,11.8,0.0,1.7,20.0,62.5,1009.9,0.0,15.0,29.0,3903108.0,4062970.0,7966078.0,19.0,0.0,
2020-10-26,5827.0,74.0,5368.0,106,92.0,3251.12,12.9,0.0,1.6,20.0,71.6,1009.8,0.0,28.0,50.0,4423630.0,4717361.0,9140991.0,26.0,0.0,2343.91
2020-10-27,5851.0,76.0,5394.0,144,98.0,3254.32,14.0,0.0,1.8,270.0,74.1,1010.9,0.0,47.0,74.0,4530392.0,4774614.0,9305006.0,24.0,0.0,2330.84
2020-10-28,5876.0,77.0,5434.0,126,69.0,3269.24,13.8,0.0,2.5,270.0,52.1,1012.6,0.0,27.0,49.0,4588788.0,4836718.0,9425506.0,42.0,0.0,2345.26
2020-10-29,5912.0,78.0,5462.0,88,92.0,3272.73,10.8,0.0,2.0,270.0,40.3,1013.7,0.0,15.0,37.0,4623029.0,4886518.0,9509547.0,24.0,0.0,2326.67
2020-10-30,5960.0,78.0,5475.0,127,93.0,3224.53,11.9,0.0,1.5,50.0,42.9,1015.2,0.0,19.0,43.0,4695985.0,4958248.0,9654233.0,25.0,0.0,2267.15
2020-10-31,6011.0,78.0,5495.0,152,77.0,,13.6,0.0,2.6,200.0,60.3,1013.9,0.0,14.0,28.0,4523453.0,4787495.0,9310948.0,33.0,0.0,
